#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
598	SAV1699	chr	+	1813636	1814956	1813636	1814956	1	1813636,	1814956,	1686	tnp	cmpl	cmpl	0,
598	SAV1700	chr	-	1815185	1816130	1815185	1816130	1	1815185,	1816130,	1687	accA	cmpl	cmpl	0,
598	SAV1701	chr	-	1816129	1816987	1816129	1816987	1	1816129,	1816987,	1688	none	cmpl	cmpl	0,
598	SAV1702	chr	-	1817181	1818411	1817181	1818411	1	1817181,	1818411,	1689	none	cmpl	cmpl	0,
598	SAV1703	chr	-	1818860	1822058	1818860	1822058	1	1818860,	1822058,	1690	dnaE	cmpl	cmpl	0,
598	SAV1704	chr	-	1822078	1823020	1822078	1823020	1	1822078,	1823020,	1691	none	cmpl	cmpl	0,
598	SAV1705	chr	-	1823331	1824630	1823331	1824630	1	1823331,	1824630,	1692	none	cmpl	cmpl	0,
598	SAV1706	chr	+	1824834	1825248	1824834	1825248	1	1824834,	1825248,	1693	none	cmpl	cmpl	0,
598	SAV1707	chr	-	1825552	1826242	1825552	1826242	1	1825552,	1826242,	1694	none	cmpl	cmpl	0,
598	SAV1708	chr	+	1826395	1827472	1826395	1827472	1	1826395,	1827472,	1695	none	cmpl	cmpl	0,
598	SAV1709	chr	-	1827788	1828907	1827788	1828907	1	1827788,	1828907,	1696	ald	cmpl	cmpl	0,
598	SAV1710	chr	+	1829047	1829548	1829047	1829548	1	1829047,	1829548,	1697	none	cmpl	cmpl	0,
598	SAV1711	chr	-	1829793	1830996	1829793	1830996	1	1829793,	1830996,	1698	ackA	cmpl	cmpl	0,
598	SAV1712	chr	-	1831083	1832031	1831083	1832031	1	1831083,	1832031,	1699	none	cmpl	cmpl	0,
598	SAV1713	chr	-	1832153	1832648	1832153	1832648	1	1832153,	1832648,	1700	none	cmpl	cmpl	0,
598	SAV1714	chr	-	1832745	1833516	1832745	1833516	1	1832745,	1833516,	1701	none	cmpl	cmpl	0,
598	SAV1715	chr	-	1833559	1834783	1833559	1834783	1	1833559,	1834783,	1702	none	cmpl	cmpl	0,
74	SAV1716	chr	-	1834782	1835922	1834782	1835922	1	1834782,	1835922,	1703	none	cmpl	cmpl	0,
599	SAV1717	chr	-	1836294	1837989	1836294	1837989	1	1836294,	1837989,	1704	none	cmpl	cmpl	0,
599	SAV1718	chr	+	1838125	1838590	1838125	1838590	1	1838125,	1838590,	1705	none	cmpl	cmpl	0,
599	SAV1719	chr	+	1838833	1839436	1838833	1839436	1	1838833,	1839436,	1706	rpsD	cmpl	cmpl	0,
599	SAV1720	chr	+	1839627	1840947	1839627	1840947	1	1839627,	1840947,	1707	tnp	cmpl	cmpl	0,
599	SAV1721	chr	-	1841171	1841915	1841171	1841915	1	1841171,	1841915,	1708	none	cmpl	cmpl	0,
599	SAV1722	chr	+	1841994	1842441	1841994	1842441	1	1841994,	1842441,	1709	none	cmpl	cmpl	0,
599	SAV1723	chr	+	1842555	1843713	1842555	1843713	1	1842555,	1843713,	1710	none	cmpl	cmpl	0,
599	SAV1724	chr	+	1843699	1845304	1843699	1845304	1	1843699,	1845304,	1711	serA	cmpl	cmpl	0,
599	SAV1725	chr	-	1845453	1846584	1845453	1846584	1	1845453,	1846584,	1712	none	cmpl	cmpl	0,
599	SAV1726	chr	-	1846690	1848157	1846690	1848157	1	1846690,	1848157,	1713	ptaA	cmpl	cmpl	0,
599	SAV1727	chr	-	1848284	1848902	1848284	1848902	1	1848284,	1848902,	1714	none	cmpl	cmpl	0,
599	SAV1728	chr	+	1849073	1850348	1849073	1850348	1	1849073,	1850348,	1715	none	cmpl	cmpl	0,
599	SAV1729	chr	-	1850441	1851704	1850441	1851704	1	1850441,	1851704,	1716	tyrS	cmpl	cmpl	0,
599	SAV1730	chr	+	1852085	1852991	1852085	1852991	1	1852085,	1852991,	1717	sgtA	cmpl	cmpl	0,
599	SAV1731	chr	-	1853193	1855869	1853193	1855869	1	1853193,	1855869,	1718	none	cmpl	cmpl	0,
599	SAV1732	chr	-	1856201	1857869	1856201	1857869	1	1856201,	1857869,	1719	fhs	cmpl	cmpl	0,
599	SAV1733	chr	-	1858308	1860015	1858308	1860015	1	1858308,	1860015,	1720	acsA	cmpl	cmpl	0,
599	SAV1734	chr	+	1860183	1860816	1860183	1860816	1	1860183,	1860816,	1721	acuA	cmpl	cmpl	0,
599	SAV1735	chr	+	1860840	1862010	1860840	1862010	1	1860840,	1862010,	1722	acuC	cmpl	cmpl	0,
599	SAV1736	chr	-	1862107	1863052	1862107	1863052	1	1862107,	1863052,	1723	ccpA	cmpl	cmpl	0,
599	SAV1737	chr	-	1863636	1864728	1863636	1864728	1	1863636,	1864728,	1724	none	cmpl	cmpl	0,
599	SAV1738	chr	-	1865421	1866780	1865421	1866780	1	1865421,	1866780,	1725	none	cmpl	cmpl	0,
599	SAV1739	chr	-	1866853	1867345	1866853	1867345	1	1866853,	1867345,	1726	none	cmpl	cmpl	0,
599	SAV1740	chr	-	1867418	1868732	1867418	1868732	1	1867418,	1868732,	1727	murC	cmpl	cmpl	0,
599	SAV1741	chr	-	1868755	1872580	1868755	1872580	1	1868755,	1872580,	1728	none	cmpl	cmpl	0,
599	SAV1742	chr	-	1872600	1873197	1872600	1873197	1	1872600,	1873197,	1729	none	cmpl	cmpl	0,
599	SAV1743	chr	-	1873225	1874083	1873225	1874083	1	1873225,	1874083,	1730	none	cmpl	cmpl	0,
599	SAV1744	chr	-	1874182	1874494	1874182	1874494	1	1874182,	1874494,	1731	none	cmpl	cmpl	0,
599	SAV1745	chr	-	1874558	1875635	1874558	1875635	1	1874558,	1875635,	1732	none	cmpl	cmpl	0,
599	SAV1746	chr	+	1875721	1876033	1875721	1876033	1	1875721,	1876033,	1733	none	cmpl	cmpl	0,
599	SAV1747	chr	-	1876157	1877000	1876157	1877000	1	1876157,	1877000,	1734	none	cmpl	cmpl	0,
599	SAV1748	chr	-	1877470	1878115	1877470	1878115	1	1877470,	1878115,	1735	none	cmpl	cmpl	0,
599	SAV1749	chr	-	1878129	1878921	1878129	1878921	1	1878129,	1878921,	1736	none	cmpl	cmpl	0,
599	SAV1750	chr	-	1879470	1880319	1879470	1880319	1	1879470,	1880319,	1737	none	cmpl	cmpl	0,
599	SAV1751	chr	-	1880322	1881732	1880322	1881732	1	1880322,	1881732,	1738	none	cmpl	cmpl	0,
599	SAV1752	chr	-	1882289	1882712	1882289	1882712	1	1882289,	1882712,	1739	none	cmpl	cmpl	0,
599	SAV1753	chr	-	1882728	1883424	1882728	1883424	1	1882728,	1883424,	1740	none	cmpl	cmpl	0,
599	SAV1754	chr	-	1883420	1885082	1883420	1885082	1	1883420,	1885082,	1741	none	cmpl	cmpl	0,
599	SAV1755	chr	+	1885488	1886391	1885488	1886391	1	1885488,	1886391,	1742	none	cmpl	cmpl	0,
599	SAV1756	chr	+	1886365	1886638	1886365	1886638	1	1886365,	1886638,	1743	none	cmpl	cmpl	0,
599	SAV1757	chr	-	1886754	1887363	1886754	1887363	1	1886754,	1887363,	1744	mrp	cmpl	cmpl	0,
599	SAV1758	chr	-	1887362	1893314	1887362	1893314	1	1887362,	1893314,	1745	mrp	cmpl	cmpl	0,
599	SAV1759	chr	-	1893639	1893951	1893639	1893951	1	1893639,	1893951,	1746	none	cmpl	cmpl	0,
599	SAV1760	chr	-	1893972	1896387	1893972	1896387	1	1893972,	1896387,	1747	leuS	cmpl	cmpl	0,
599	SAV1761	chr	-	1896677	1897859	1896677	1897859	1	1896677,	1897859,	1748	none	cmpl	cmpl	0,
599	SAV1762	chr	+	1897968	1898922	1897968	1898922	1	1897968,	1898922,	1749	none	cmpl	cmpl	0,
599	SAV1763	chr	+	1898918	1899482	1898918	1899482	1	1898918,	1899482,	1750	none	cmpl	cmpl	0,
599	SAV1764	chr	-	1899604	1900066	1899604	1900066	1	1899604,	1900066,	1751	rot	cmpl	cmpl	0,
599	SAV1765	chr	-	1900575	1901403	1900575	1901403	1	1900575,	1901403,	1752	none	cmpl	cmpl	0,
599	SAV1766	chr	+	1901636	1902638	1901636	1902638	1	1901636,	1902638,	1753	none	cmpl	cmpl	0,
599	SAV1767	chr	-	1902759	1903224	1902759	1903224	1	1902759,	1903224,	1754	none	cmpl	cmpl	0,
599	SAV1769	chr	-	1903236	1904418	1903236	1904418	1	1903236,	1904418,	1755	ribA	cmpl	cmpl	0,
599	SAV1770	chr	-	1904428	1905061	1904428	1905061	1	1904428,	1905061,	1756	ribB	cmpl	cmpl	0,
599	SAV1771	chr	-	1905067	1906111	1905067	1906111	1	1905067,	1906111,	1757	ribD	cmpl	cmpl	0,
599	SAV1772	chr	-	1906591	1908094	1906591	1908094	1	1906591,	1908094,	1758	none	cmpl	cmpl	0,
599	SAV1773	chr	+	1908616	1908931	1908616	1908931	1	1908616,	1908931,	1759	none	cmpl	cmpl	0,
599	SAV1774	chr	+	1908930	1910223	1908930	1910223	1	1908930,	1910223,	1760	none	cmpl	cmpl	0,
599	SAV1775	chr	-	1910309	1911164	1910309	1911164	1	1910309,	1911164,	1761	none	cmpl	cmpl	0,
599	SAV1776	chr	-	1911439	1911664	1911439	1911664	1	1911439,	1911664,	1762	none	cmpl	cmpl	0,
599	SAV1777	chr	+	1911862	1912333	1911862	1912333	1	1911862,	1912333,	1763	none	cmpl	cmpl	0,
599	SAV1778	chr	+	1912445	1912889	1912445	1912889	1	1912445,	1912889,	1764	none	cmpl	cmpl	0,
599	SAV1779	chr	-	1912875	1913319	1912875	1913319	1	1912875,	1913319,	1765	none	cmpl	cmpl	0,
599	SAV1780	chr	+	1913614	1914250	1913614	1914250	1	1913614,	1914250,	1766	none	cmpl	cmpl	0,
599	SAV1781	chr	-	1914689	1915403	1914689	1915403	1	1914689,	1915403,	1767	none	cmpl	cmpl	0,
599	SAV1782	chr	+	1915662	1915965	1915662	1915965	1	1915662,	1915965,	1768	none	cmpl	cmpl	0,
599	SAV1783	chr	+	1916142	1916586	1916142	1916586	1	1916142,	1916586,	1769	none	cmpl	cmpl	0,
599	SAV1784	chr	+	1916582	1916936	1916582	1916936	1	1916582,	1916936,	1770	none	cmpl	cmpl	0,
599	SAV1785	chr	+	1917397	1917748	1917397	1917748	1	1917397,	1917748,	1771	none	cmpl	cmpl	0,
599	SAV1786	chr	+	1917923	1918172	1917923	1918172	1	1917923,	1918172,	1772	none	cmpl	cmpl	0,
599	SAV1787	chr	+	1918090	1918870	1918090	1918870	1	1918090,	1918870,	1773	none	cmpl	cmpl	0,
599	SAV1788	chr	-	1918932	1919766	1918932	1919766	1	1918932,	1919766,	1774	none	cmpl	cmpl	0,
599	SAV1789	chr	-	1919977	1920889	1919977	1920889	1	1919977,	1920889,	1775	none	cmpl	cmpl	0,
599	SAV1790	chr	-	1921007	1922204	1921007	1922204	1	1921007,	1922204,	1776	metK	cmpl	cmpl	0,
599	SAV1791	chr	+	1922575	1924168	1922575	1924168	1	1922575,	1924168,	1777	pckA	cmpl	cmpl	0,
599	SAV1792	chr	+	1924291	1924468	1924291	1924468	1	1924291,	1924468,	1778	none	cmpl	cmpl	0,
599	SAV1793	chr	-	1924545	1925316	1924545	1925316	1	1924545,	1925316,	1779	none	cmpl	cmpl	0,
599	SAV1794	chr	-	1925296	1925776	1925296	1925776	1	1925296,	1925776,	1780	none	cmpl	cmpl	0,
599	SAV1795	chr	+	1925835	1926093	1925835	1926093	1	1925835,	1926093,	1781	none	cmpl	cmpl	0,
599	SAV1796	chr	-	1926089	1927091	1926089	1927091	1	1926089,	1927091,	1782	menC	cmpl	cmpl	0,
599	SAV1797	chr	-	1927095	1928574	1927095	1928574	1	1927095,	1928574,	1783	menE	cmpl	cmpl	0,
599	SAV1798	chr	-	1928732	1929215	1928732	1929215	1	1928732,	1929215,	1784	none	cmpl	cmpl	0,
599	SAV1799	chr	+	1929526	1930141	1929526	1930141	1	1929526,	1930141,	1785	none	cmpl	cmpl	0,
599	SAV1800	chr	+	1930221	1931217	1930221	1931217	1	1930221,	1931217,	1786	none	cmpl	cmpl	0,
599	SAV1801	chr	+	1931291	1931918	1931291	1931918	1	1931291,	1931918,	1787	none	cmpl	cmpl	0,
599	SAV1802	chr	+	1931958	1932300	1931958	1932300	1	1931958,	1932300,	1788	none	cmpl	cmpl	0,
599	SAV1803	chr	+	1932400	1932973	1932400	1932973	1	1932400,	1932973,	1789	none	cmpl	cmpl	0,
599	SAV1804	chr	-	1933170	1933740	1933170	1933740	1	1933170,	1933740,	1790	none	cmpl	cmpl	0,
599	SAV1805	chr	-	1933761	1934016	1933761	1934016	1	1933761,	1934016,	1791	none	cmpl	cmpl	0,
599	SAV1806	chr	-	1934770	1935271	1934770	1935271	1	1934770,	1935271,	1792	tnp	cmpl	cmpl	0,
599	SAV1807	chr	-	1935722	1936952	1935722	1936952	1	1935722,	1936952,	1793	none	cmpl	cmpl	0,
599	SAV1808	chr	-	1936944	1938501	1936944	1938501	1	1936944,	1938501,	1794	none	cmpl	cmpl	0,
599	SAV1809	chr	-	1938861	1939581	1938861	1939581	1	1938861,	1939581,	1795	splF	cmpl	cmpl	0,
599	SAV1810	chr	-	1939738	1940458	1939738	1940458	1	1939738,	1940458,	1796	splD	cmpl	cmpl	0,
599	SAV1811	chr	-	1940578	1941298	1940578	1941298	1	1940578,	1941298,	1797	splC	cmpl	cmpl	0,
599	SAV1812	chr	-	1941355	1942078	1941355	1942078	1	1941355,	1942078,	1798	splB	cmpl	cmpl	0,
599	SAV1813	chr	-	1942202	1942910	1942202	1942910	1	1942202,	1942910,	1799	splA	cmpl	cmpl	0,
599	SAV1814	chr	-	1943345	1943564	1943345	1943564	1	1943345,	1943564,	1800	none	cmpl	cmpl	0,
599	SAV1815	chr	+	1943872	1944454	1943872	1944454	1	1943872,	1944454,	1801	none	cmpl	cmpl	0,
599	SAV1816	chr	-	1944926	1945205	1944926	1945205	1	1944926,	1945205,	1802	none	cmpl	cmpl	0,
599	SAV1817	chr	+	1945400	1945874	1945400	1945874	1	1945400,	1945874,	1803	none	cmpl	cmpl	0,
599	SAV1818	chr	+	1945878	1946670	1945878	1946670	1	1945878,	1946670,	1804	none	cmpl	cmpl	0,
599	SAV1819	chr	-	1947039	1948023	1947039	1948023	1	1947039,	1948023,	1805	lukD	cmpl	cmpl	0,
599	SAV1820	chr	-	1948024	1948960	1948024	1948960	1	1948024,	1948960,	1806	lukE	cmpl	cmpl	0,
599	SAV1821	chr	+	1950323	1951112	1950323	1951112	1	1950323,	1951112,	1807	none	cmpl	cmpl	0,
599	SAV1822	chr	+	1951945	1952440	1951945	1952440	1	1951945,	1952440,	1808	none	cmpl	cmpl	0,
599	SAV1823	chr	+	1952774	1953551	1952774	1953551	1	1952774,	1953551,	1809	none	cmpl	cmpl	0,
599	SAV1824	chr	-	1954102	1954879	1954102	1954879	1	1954102,	1954879,	1810	seg	cmpl	cmpl	0,
599	SAV1825	chr	-	1955161	1955938	1955161	1955938	1	1955161,	1955938,	1811	sen	cmpl	cmpl	0,
599	SAV1826	chr	-	1955955	1956366	1955955	1956366	1	1955955,	1956366,	1812	yent2	cmpl	cmpl	0,
599	SAV1827	chr	-	1956325	1956727	1956325	1956727	1	1956325,	1956727,	1813	yent1	cmpl	cmpl	0,
599	SAV1828	chr	-	1956880	1957609	1956880	1957609	1	1956880,	1957609,	1814	sei	cmpl	cmpl	0,
599	SAV1829	chr	-	1957643	1958363	1957643	1958363	1	1957643,	1958363,	1815	sem	cmpl	cmpl	0,
599	SAV1830	chr	-	1958643	1959426	1958643	1959426	1	1958643,	1959426,	1816	seo	cmpl	cmpl	0,
599	SAV1831	chr	-	1960787	1961342	1960787	1961342	1	1960787,	1961342,	1817	none	cmpl	cmpl	0,
599	SAV1832	chr	-	1961664	1963065	1961664	1963065	1	1961664,	1963065,	1818	hemY	cmpl	cmpl	0,
599	SAV1833	chr	-	1963088	1964012	1963088	1964012	1	1963088,	1964012,	1819	hemH	cmpl	cmpl	0,
599	SAV1834	chr	-	1964069	1965107	1964069	1965107	1	1964069,	1965107,	1820	hemE	cmpl	cmpl	0,
599	SAV1835	chr	+	1965369	1965873	1965369	1965873	1	1965369,	1965873,	1821	traP	cmpl	cmpl	0,
74	SAV1836	chr	-	1965996	1967220	1965996	1967220	1	1965996,	1967220,	1822	none	cmpl	cmpl	0,
600	SAV1837	chr	-	1967212	1967953	1967212	1967953	1	1967212,	1967953,	1823	none	cmpl	cmpl	0,
600	SAV1838	chr	+	1968086	1968509	1968086	1968509	1	1968086,	1968509,	1824	hit	cmpl	cmpl	0,
600	SAV1839	chr	+	1968650	1969016	1968650	1969016	1	1968650,	1969016,	1825	none	cmpl	cmpl	0,
600	SAV1840	chr	+	1969750	1970308	1969750	1970308	1	1969750,	1970308,	1826	none	cmpl	cmpl	0,
600	SAV1841	chr	+	1970512	1971475	1970512	1971475	1	1970512,	1971475,	1827	prsA	cmpl	cmpl	0,
600	SAV1842	chr	-	1971595	1972537	1971595	1972537	1	1971595,	1972537,	1828	cbf1	cmpl	cmpl	0,
600	SAV1843	chr	-	1972533	1975470	1972533	1975470	1	1972533,	1975470,	1829	none	cmpl	cmpl	0,
600	SAV1844	chr	-	1975459	1976656	1975459	1976656	1	1975459,	1976656,	1830	none	cmpl	cmpl	0,
600	SAV1845	chr	-	1977583	1977928	1977583	1977928	1	1977583,	1977928,	1831	none	cmpl	cmpl	0,
600	SAV1846	chr	-	1977996	1979121	1977996	1979121	1	1977996,	1979121,	1832	none	cmpl	cmpl	0,
600	SAV1847	chr	-	1979299	1979764	1979299	1979764	1	1979299,	1979764,	1833	none	cmpl	cmpl	0,
600	SAV1848	chr	-	1980119	1980743	1980119	1980743	1	1980119,	1980743,	1834	none	cmpl	cmpl	0,
600	SAV1849	chr	-	1980764	1981877	1980764	1981877	1	1980764,	1981877,	1835	none	cmpl	cmpl	0,
600	SAV1850	chr	+	1982039	1982861	1982039	1982861	1	1982039,	1982861,	1836	none	cmpl	cmpl	0,
600	SAV1851	chr	-	1983313	1984699	1983313	1984699	1	1983313,	1984699,	1837	fumC	cmpl	cmpl	0,
600	SAV1852	chr	-	1984894	1985290	1984894	1985290	1	1984894,	1985290,	1838	none	cmpl	cmpl	0,
600	SAV1853	chr	-	1985837	1985990	1985837	1985990	1	1985837,	1985990,	1839	none	cmpl	cmpl	0,
600	SAV1854	chr	-	1986014	1986614	1986014	1986614	1	1986014,	1986614,	1840	none	cmpl	cmpl	0,
600	SAV1855	chr	-	1986772	1987243	1986772	1987243	1	1986772,	1987243,	1841	none	cmpl	cmpl	0,
600	SAV1856	chr	-	1987247	1988375	1987247	1988375	1	1987247,	1988375,	1842	none	cmpl	cmpl	0,
600	SAV1857	chr	-	1988525	1989254	1988525	1989254	1	1988525,	1989254,	1843	none	cmpl	cmpl	0,
600	SAV1858	chr	-	1989240	1990566	1989240	1990566	1	1989240,	1990566,	1844	none	cmpl	cmpl	0,
600	SAV1859	chr	-	1990955	1992017	1990955	1992017	1	1990955,	1992017,	1845	none	cmpl	cmpl	0,
600	SAV1860	chr	+	1992600	1993920	1992600	1993920	1	1992600,	1993920,	1846	tnp	cmpl	cmpl	0,
600	SAV1861	chr	-	2002418	2002865	2002418	2002865	1	2002418,	2002865,	1847	none	cmpl	cmpl	0,
600	SAV1862	chr	-	2002961	2003912	2002961	2003912	1	2002961,	2003912,	1848	none	cmpl	cmpl	0,
600	SAV1863	chr	-	2003917	2004373	2003917	2004373	1	2003917,	2004373,	1849	none	cmpl	cmpl	0,
600	SAV1864	chr	+	2004453	2005743	2004453	2005743	1	2004453,	2005743,	1850	gsaB	cmpl	cmpl	0,
600	SAV1865	chr	+	2006035	2007130	2006035	2007130	1	2006035,	2007130,	1851	none	cmpl	cmpl	0,
600	SAV1866	chr	-	2007319	2009056	2007319	2009056	1	2007319,	2009056,	1852	none	cmpl	cmpl	0,
600	SAV1867	chr	-	2009346	2009889	2009346	2009889	1	2009346,	2009889,	1853	none	cmpl	cmpl	0,
600	SAV1868	chr	-	2010191	2011229	2010191	2011229	1	2010191,	2011229,	1854	none	cmpl	cmpl	0,
600	SAV1869	chr	+	2011380	2012358	2011380	2012358	1	2011380,	2012358,	1855	none	cmpl	cmpl	0,
600	SAV1870	chr	-	2012618	2013455	2012618	2013455	1	2012618,	2013455,	1856	none	cmpl	cmpl	0,
600	SAV1871	chr	-	2013463	2014981	2013463	2014981	1	2013463,	2014981,	1857	none	cmpl	cmpl	0,
600	SAV1872	chr	-	2014995	2015310	2014995	2015310	1	2014995,	2015310,	1858	none	cmpl	cmpl	0,
600	SAV1873	chr	-	2015287	2016106	2015287	2016106	1	2015287,	2016106,	1859	recX	cmpl	cmpl	0,
600	SAV1874	chr	-	2016365	2017175	2016365	2017175	1	2016365,	2017175,	1860	none	cmpl	cmpl	0,
600	SAV1875	chr	-	2017514	2018030	2017514	2018030	1	2017514,	2018030,	1861	none	cmpl	cmpl	0,
600	SAV1876	chr	-	2018160	2018322	2018160	2018322	1	2018160,	2018322,	1862	none	cmpl	cmpl	0,
600	SAV1877	chr	+	2018545	2019697	2018545	2019697	1	2018545,	2019697,	1863	none	cmpl	cmpl	0,
600	SAV1878	chr	-	2019956	2020487	2019956	2020487	1	2019956,	2020487,	1864	none	cmpl	cmpl	0,
600	SAV1879	chr	-	2020576	2021824	2020576	2021824	1	2020576,	2021824,	1865	ampS	cmpl	cmpl	0,
600	SAV1880	chr	-	2021835	2022042	2021835	2022042	1	2021835,	2022042,	1866	none	cmpl	cmpl	0,
600	SAV1881	chr	+	2022182	2022647	2022182	2022647	1	2022182,	2022647,	1867	none	cmpl	cmpl	0,
600	SAV1882	chr	+	2022653	2022929	2022653	2022929	1	2022653,	2022929,	1868	none	cmpl	cmpl	0,
600	SAV1883	chr	+	2023206	2024424	2023206	2024424	1	2023206,	2024424,	1869	none	cmpl	cmpl	0,
600	SAV1884	chr	-	2024536	2025166	2024536	2025166	1	2024536,	2025166,	1870	vraR	cmpl	cmpl	0,
600	SAV1885	chr	-	2025155	2026199	2025155	2026199	1	2025155,	2026199,	1871	vraS	cmpl	cmpl	0,
600	SAV1886	chr	-	2026195	2026897	2026195	2026897	1	2026195,	2026897,	1872	none	cmpl	cmpl	0,
600	SAV1887	chr	-	2026911	2027298	2026911	2027298	1	2026911,	2027298,	1873	none	cmpl	cmpl	0,
600	SAV1888	chr	-	2027514	2028273	2027514	2028273	1	2027514,	2028273,	1874	map	cmpl	cmpl	0,
600	SAV1889	chr	+	2028803	2029790	2028803	2029790	1	2028803,	2029790,	1875	none	cmpl	cmpl	0,
600	SAV1890	chr	-	2030220	2030673	2030220	2030673	1	2030220,	2030673,	1876	none	cmpl	cmpl	0,
600	SAV1891	chr	-	2030858	2031590	2030858	2031590	1	2030858,	2031590,	1877	none	cmpl	cmpl	0,
600	SAV1892	chr	-	2031591	2032905	2031591	2032905	1	2031591,	2032905,	1878	none	cmpl	cmpl	0,
600	SAV1893	chr	+	2033196	2033697	2033196	2033697	1	2033196,	2033697,	1879	none	cmpl	cmpl	0,
600	SAV1894	chr	+	2034086	2034641	2034086	2034641	1	2034086,	2034641,	1880	none	cmpl	cmpl	0,
600	SAV1895	chr	-	2034708	2035779	2034708	2035779	1	2034708,	2035779,	1881	none	cmpl	cmpl	0,
600	SAV1896	chr	-	2036025	2036556	2036025	2036556	1	2036025,	2036556,	1882	none	cmpl	cmpl	0,
600	SAV1897	chr	-	2036725	2038087	2036725	2038087	1	2036725,	2038087,	1883	none	cmpl	cmpl	0,
600	SAV1898	chr	-	2038167	2039115	2038167	2039115	1	2038167,	2039115,	1884	none	cmpl	cmpl	0,
600	SAV1899	chr	-	2039882	2041310	2039882	2041310	1	2039882,	2041310,	1885	gatB	cmpl	cmpl	0,
600	SAV1900	chr	-	2041322	2042780	2041322	2042780	1	2041322,	2042780,	1886	none	cmpl	cmpl	0,
600	SAV1901	chr	-	2042781	2043084	2042781	2043084	1	2042781,	2043084,	1887	gatC	cmpl	cmpl	0,
600	SAV1902	chr	+	2043450	2044989	2043450	2044989	1	2043450,	2044989,	1888	putP	cmpl	cmpl	0,
600	SAV1903	chr	-	2045077	2046277	2045077	2046277	1	2045077,	2046277,	1889	none	cmpl	cmpl	0,
600	SAV1904	chr	-	2046289	2048293	2046289	2048293	1	2046289,	2048293,	1890	dnlJ	cmpl	cmpl	0,
600	SAV1905	chr	-	2048296	2050489	2048296	2050489	1	2048296,	2050489,	1891	pcrA	cmpl	cmpl	0,
600	SAV1906	chr	-	2050485	2051178	2050485	2051178	1	2050485,	2051178,	1892	pcrB	cmpl	cmpl	0,
600	SAV1907	chr	-	2051349	2051652	2051349	2051652	1	2051349,	2051652,	1893	none	cmpl	cmpl	0,
600	SAV1908	chr	-	2051760	2053056	2051760	2053056	1	2051760,	2053056,	1894	purB	cmpl	cmpl	0,
600	SAV1909	chr	+	2053915	2055082	2053915	2055082	1	2053915,	2055082,	1895	none	cmpl	cmpl	0,
600	SAV1910	chr	+	2055112	2055439	2055112	2055439	1	2055112,	2055439,	1896	none	cmpl	cmpl	0,
600	SAV1911	chr	-	2055884	2056487	2055884	2056487	1	2055884,	2056487,	1897	none	cmpl	cmpl	0,
600	SAV1912	chr	-	2056757	2057579	2056757	2057579	1	2056757,	2057579,	1898	nadE	cmpl	cmpl	0,
600	SAV1913	chr	-	2057571	2059041	2057571	2059041	1	2057571,	2059041,	1899	none	cmpl	cmpl	0,
600	SAV1914	chr	+	2059224	2060301	2059224	2060301	1	2059224,	2060301,	1900	none	cmpl	cmpl	0,
600	SAV1915	chr	+	2060320	2061115	2060320	2061115	1	2060320,	2061115,	1901	none	cmpl	cmpl	0,
600	SAV1916	chr	-	2061304	2062867	2061304	2062867	1	2061304,	2062867,	1902	none	cmpl	cmpl	0,
600	SAV1917	chr	-	2063071	2064169	2063071	2064169	1	2063071,	2064169,	1903	none	cmpl	cmpl	0,
600	SAV1918	chr	+	2064537	2065098	2064537	2065098	1	2064537,	2065098,	1904	none	cmpl	cmpl	0,
600	SAV1919	chr	+	2065150	2066080	2065150	2066080	1	2065150,	2066080,	1905	none	cmpl	cmpl	0,
600	SAV1920	chr	+	2066497	2067877	2066497	2067877	1	2066497,	2067877,	1906	aldH	cmpl	cmpl	0,
600	SAV1921	chr	-	2067996	2069025	2067996	2069025	1	2067996,	2069025,	1907	none	cmpl	cmpl	0,
600	SAV1922	chr	+	2069294	2069696	2069294	2069696	1	2069294,	2069696,	1908	none	cmpl	cmpl	0,
600	SAV1923	chr	-	2069710	2069884	2069710	2069884	1	2069710,	2069884,	1909	none	cmpl	cmpl	0,
600	SAV1924	chr	-	2070268	2070442	2070268	2070442	1	2070268,	2070442,	1910	none	cmpl	cmpl	0,
600	SAV1925	chr	+	2070892	2071933	2070892	2071933	1	2070892,	2071933,	1911	none	cmpl	cmpl	0,
600	SAV1926	chr	-	2071989	2072832	2071989	2072832	1	2071989,	2072832,	1912	none	cmpl	cmpl	0,
600	SAV1927	chr	-	2072828	2073386	2072828	2073386	1	2072828,	2073386,	1913	none	cmpl	cmpl	0,
600	SAV1928	chr	-	2073445	2073970	2073445	2073970	1	2073445,	2073970,	1914	none	cmpl	cmpl	0,
600	SAV1929	chr	+	2074090	2074654	2074090	2074654	1	2074090,	2074654,	1915	none	cmpl	cmpl	0,
600	SAV1930	chr	-	2074719	2075460	2074719	2075460	1	2074719,	2075460,	1916	none	cmpl	cmpl	0,
600	SAV1931	chr	-	2075459	2076332	2075459	2076332	1	2075459,	2076332,	1917	none	cmpl	cmpl	0,
600	SAV1932	chr	-	2076328	2077009	2076328	2077009	1	2076328,	2077009,	1918	none	cmpl	cmpl	0,
